Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1592,976,53,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,13,General Petite,Intimate,Pants
1593,1064,30,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,2,Initmates,Dresses,Knits
1594,951,48,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,8,General Petite,Dresses,Blouses
1595,1197,33,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,12,General Petite,Bottoms,Pants
1596,884,26,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,11,General,Intimate,Dresses
1597,910,31,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,6,General,Bottoms,Fine knit
1598,808,31,Great Buy,Fair product for the price point. Fits okay but nothing exceptional.,3,1,11,General Petite,Tops,Dresses
1599,932,68,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,11,General,Dresses,Dresses
1600,972,68,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,13,Initmates,Dresses,Fine knit
1601,977,56,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,3,Initmates,Intimate,Knits
1602,1088,52,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,4,General,Dresses,Dresses
1603,1021,59,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,11,General Petite,Intimate,Dresses
1604,861,63,Great Buy,Fair product for the price point. Fits okay but nothing exceptional.,3,1,13,General,Intimate,Fine knit
1605,1025,51,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,7,Initmates,Tops,Pants
1606,802,52,Great Buy,Fair product for the price point. Fits okay but nothing exceptional.,3,1,14,Initmates,Intimate,Knits
1607,1041,25,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,9,Initmates,Jackets,Knits
1608,824,24,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,3,General,Jackets,Pants
1609,824,51,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,12,General,Bottoms,Fine knit
1610,1035,65,Great Buy,Cute design but required ironing out of the bag. Average quality overall.,3,1,1,Initmates,Tops,Pants
1611,962,61,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,7,Initmates,Tops,Dresses
1612,804,53,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,11,Initmates,Dresses,Dresses
1613,1014,43,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,7,General,Tops,Fine knit
1614,1185,66,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,5,General Petite,Bottoms,Pants
1615,1095,43,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,12,General Petite,Jackets,Blouses
1616,978,35,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,1,General,Jackets,Dresses
1617,899,63,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,10,General,Intimate,Blouses
1618,1028,54,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,10,General,Tops,Knits
1619,946,42,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,7,General Petite,Intimate,Blouses
1620,1053,40,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,4,General Petite,Dresses,Blouses
1621,942,56,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,0,Initmates,Jackets,Knits
1622,957,33,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,8,General Petite,Intimate,Blouses
1623,1021,24,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,1,General,Intimate,Knits
1624,926,34,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,11,General,Tops,Knits
1625,1016,63,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,9,General,Intimate,Blouses
1626,1027,69,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,12,Initmates,Dresses,Knits
1627,864,31,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,9,Initmates,Bottoms,Dresses
1628,850,41,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,2,General Petite,Dresses,Blouses
1629,946,20,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,11,General,Tops,Pants
1630,1054,41,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,9,General Petite,Bottoms,Fine knit
1631,916,51,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,14,Initmates,Bottoms,Pants
1632,1141,33,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,2,Initmates,Tops,Pants
1633,932,48,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,1,General Petite,Bottoms,Dresses
1634,1173,54,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,7,General,Tops,Pants
1635,1176,67,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,2,General,Dresses,Blouses
1636,951,29,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,0,Initmates,Tops,Fine knit
1637,1122,27,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,12,General Petite,Jackets,Blouses
1638,1085,29,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,7,Initmates,Dresses,Fine knit
1639,874,24,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,5,General,Jackets,Blouses
1640,1087,58,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,0,General Petite,Jackets,Knits
1641,889,23,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,11,General,Tops,Blouses
1642,1176,34,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,0,General,Dresses,Knits
1643,1101,69,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,2,General Petite,Bottoms,Knits
1644,841,58,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,14,General,Jackets,Knits
1645,868,56,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,12,General Petite,Bottoms,Knits
1646,1148,32,Great Buy,Fair product for the price point. Fits okay but nothing exceptional.,3,1,13,Initmates,Tops,Fine knit
1647,1078,36,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,3,Initmates,Dresses,Knits
1648,847,34,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,10,Initmates,Tops,Blouses
1649,879,60,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,14,General,Dresses,Fine knit
1650,933,56,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,7,General Petite,Dresses,Blouses
1651,964,27,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,12,General,Jackets,Pants
1652,1179,21,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,10,General,Intimate,Blouses
1653,1023,57,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,7,General,Intimate,Fine knit
1654,1134,30,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,7,Initmates,Dresses,Blouses
1655,1098,45,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,3,General,Intimate,Knits
1656,988,65,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,8,General Petite,Jackets,Knits
1657,893,34,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,7,General,Bottoms,Pants
1658,1042,61,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,4,General,Jackets,Blouses
1659,860,36,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,9,General Petite,Bottoms,Knits
1660,1011,39,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,2,General Petite,Tops,Fine knit
1661,1117,28,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,12,General,Jackets,Knits
1662,834,51,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,3,General,Tops,Dresses
1663,951,41,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,13,General Petite,Jackets,Knits
1664,854,62,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,0,General Petite,Jackets,Dresses
1665,908,52,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,12,General Petite,Bottoms,Pants
1666,1142,39,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,10,General,Jackets,Pants
1667,1095,45,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,14,General,Tops,Pants
1668,898,22,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,12,General,Dresses,Dresses
1669,1184,46,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,2,General Petite,Dresses,Pants
1670,1112,32,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,3,General,Jackets,Pants
1671,857,33,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,13,Initmates,Dresses,Dresses
1672,1076,63,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,2,General Petite,Dresses,Knits
1673,897,42,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,1,General Petite,Jackets,Knits
1674,1094,35,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,6,Initmates,Jackets,Knits
1675,1024,68,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,3,General Petite,Tops,Dresses
1676,1193,52,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,5,Initmates,Tops,Fine knit
1677,852,59,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,10,General Petite,Bottoms,Fine knit
1678,1178,66,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,14,General Petite,Intimate,Blouses
1679,1179,53,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,9,General,Dresses,Fine knit
1680,1199,28,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,3,General Petite,Jackets,Dresses
1681,1005,34,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,8,General,Intimate,Knits
1682,1159,27,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,9,General,Jackets,Pants
1683,933,45,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,7,General,Dresses,Pants
1684,1019,60,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,13,General Petite,Bottoms,Fine knit
1685,1089,25,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,10,General,Intimate,Fine knit
1686,987,18,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,4,General,Jackets,Blouses
1687,1030,35,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,1,General Petite,Tops,Blouses
1688,921,61,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,6,Initmates,Tops,Blouses
1689,1067,57,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,12,Initmates,Tops,Blouses
1690,1102,29,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,3,Initmates,Intimate,Fine knit
1691,1191,48,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,10,General Petite,Dresses,Fine knit
1692,1137,44,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,4,General,Jackets,Pants
1693,1170,68,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,8,Initmates,Bottoms,Knits
1694,1147,20,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,3,Initmates,Intimate,Dresses
1695,1032,36,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,6,General Petite,Bottoms,Fine knit
1696,1032,57,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,10,General Petite,Bottoms,Pants
1697,981,63,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,0,General,Dresses,Blouses
1698,826,65,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,2,General Petite,Intimate,Dresses
1699,804,61,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,7,Initmates,Dresses,Dresses
1700,1103,18,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,1,General,Dresses,Blouses
